Date,Close/Last,Volume,Open,High,Low,Adjust Open,,
06/05/2014,$77.32,4682607,$77.05,$77.44,$76.87,77.05,,
06/04/2014,$77.13,6182289,$76.60,$77.30,$76.53,76.60,,
06/03/2014,$76.71,7213583,$76.74,$76.97,$76.36,76.74,,
06/02/2014,$76.76,4390437,$76.58,$77.11,$76.47,76.58,,
05/30/2014,$76.77,5964550,$76.06,$76.81,$76.01,76.06,,
05/29/2014,$75.98,3983411,$75.67,$76.19,$75.57,75.67,,
05/28/2014,$75.53,5025151,$75.38,$75.94,$75.34,75.38,,
05/27/2014,$75.59,5370764,$75.71,$75.81,$75.29,75.71,,
05/23/2014,$75.61,3685265,$75.56,$75.75,$75.43,75.56,,
05/22/2014,$75.39,5243663,$75.79,$75.921,$75.24,75.79,,
05/21/2014,$75.66,5698993,$75.94,$75.96,$75.27,75.94,,
05/20/2014,$75.69,7436693,$76.36,$76.37,$75.52,76.36,,
05/19/2014,$76.61,6106573,$77.11,$77.13,$76.50,77.11,,
05/16/2014,$77.01,7243681,$77.00,$77.38,$76.65,77.00,,
05/15/2014,$76.83,13007660,$76.28,$77.44,$76.25,76.28,,
05/14/2014,$78.74,5592333,$79.05,$79.05,$78.07,79.05,,
05/13/2014,$79.14,4316147,$79.17,$79.37,$78.99,79.17,,
05/12/2014,$79.15,5958001,$78.95,$79.23,$78.65,78.95,,
05/09/2014,$79.20,4871813,$78.52,$79.28,$78.52,78.52,,
05/08/2014,$78.69,4799837,$78.00,$78.83,$78.00,78.00,,
05/07/2014,$77.96,6071831,$77.85,$78.099,$77.53,77.85,,
05/06/2014,$78.01,5638880,$78.33,$78.39,$77.965,78.33,,
05/05/2014,$78.62,4590956,$78.86,$78.95,$78.505,78.86,,
05/02/2014,$79.12,5619984,$79.60,$79.76,$79.01,79.60,,
05/01/2014,$79.70,5097978,$79.73,$79.73,$79.16,79.73,,
04/30/2014,$79.71,6082221,$79.59,$79.93,$79.51,79.59,,
04/29/2014,$79.67,4678052,$79.84,$79.87,$79.57,79.84,,
04/28/2014,$79.76,9560571,$78.86,$79.985,$78.83,78.86,,
04/25/2014,$78.62,5392627,$78.31,$78.78,$78.02,78.31,,
04/24/2014,$78.31,4347497,$78.17,$78.47,$77.70,78.17,,
04/23/2014,$78.04,5788128,$77.82,$78.2801,$77.57,77.82,,
04/22/2014,$77.56,6465465,$77.52,$77.825,$77.39,77.52,,
04/21/2014,$77.60,4584845,$77.41,$77.73,$77.18,77.41,,
04/17/2014,$77.66,6949503,$77.08,$77.75,$77.08,77.08,,
04/16/2014,$77.22,5036770,$77.31,$77.465,$77.03,77.31,,
04/15/2014,$76.88,6928389,$77.03,$77.31,$76.44,77.03,,
04/14/2014,$77.38,5375903,$76.94,$77.55,$76.79,76.94,,
04/11/2014,$76.50,7978971,$76.78,$77.23,$76.29,76.78,,
04/10/2014,$76.89,7562568,$77.95,$78.14,$76.65,77.95,,
04/09/2014,$77.97,6864478,$78.20,$78.22,$77.28,78.20,,
04/08/2014,$78.18,7487715,$77.09,$78.31,$76.80,77.09,,
04/07/2014,$77.31,7675726,$77.23,$77.715,$77.0949,77.23,,
04/04/2014,$77.31,6760235,$77.58,$77.90,$77.25,77.58,,
04/03/2014,$77.46,6040458,$77.20,$77.55,$77.00,77.20,,
04/02/2014,$77.18,6078086,$76.58,$77.19,$76.34,76.58,,
04/01/2014,$76.77,5770037,$76.76,$77.25,$76.54,76.76,,
03/31/2014,$76.43,4693143,$76.35,$76.78,$76.02,76.35,,
03/28/2014,$76.01,5871101,$76.26,$76.595,$75.7701,76.26,,
03/27/2014,$76.14,5575981,$76.38,$76.8199,$76.04,76.38,,
03/26/2014,$76.23,7727820,$77.08,$77.525,$76.23,77.08,,
03/25/2014,$76.87,7382151,$76.88,$77.14,$76.16,76.88,,
03/24/2014,$76.76,7279529,$76.21,$76.80,$76.11,76.21,,
03/21/2014,$76.10,17160180,$75.89,$77.02,$75.45,75.89,,
03/20/2014,$75.38,8629148,$74.02,$75.68,$73.86,74.02,,
03/19/2014,$74.38,5749727,$74.56,$75.11,$74.02,74.56,,
03/18/2014,$74.77,3943792,$74.66,$74.99,$74.45,74.66,,
03/17/2014,$74.68,5780359,$74.30,$74.85,$74.01,74.30,,
03/14/2014,$74.28,6619016,$74.67,$75.07,$74.27,74.67,,
03/13/2014,$74.93,5813620,$75.71,$76.18,$74.91,75.71,,
03/12/2014,$75.53,8627613,$74.845,$75.75,$74.82,74.845,,
03/11/2014,$74.92,9005625,$74.72,$74.97,$74.20,74.72,,
03/10/2014,$74.43,4826973,$74.52,$74.60,$74.05,74.52,,
03/07/2014,$74.58,5054606,$74.96,$74.96,$74.365,74.96,,
03/06/2014,$74.88,5106576,$74.86,$75.11,$74.51,74.86,,
03/05/2014,$74.80,5524831,$75.32,$75.33,$74.58,75.32,,
03/04/2014,$75.13,7543778,$74.77,$75.49,$74.66,74.77,,
03/03/2014,$74.12,5347575,$74.49,$74.67,$73.825,74.49,,
02/28/2014,$74.70,7444609,$74.48,$75.19,$74.20,74.48,,
02/27/2014,$74.56,5448220,$74.78,$74.78,$74.0901,74.78,,
02/26/2014,$74.78,9022220,$73.94,$75.10,$73.79,73.94,,
02/25/2014,$73.35,9482722,$73.18,$73.74,$73.09,73.18,,
02/24/2014,$73.35,7321489,$73.24,$73.815,$73.14,73.24,,
02/21/2014,$73.12,8971007,$73.19,$73.40,$72.82,73.19,,
02/20/2014,$73.52,13079110,$73.05,$74.00,$72.81,73.05,,
02/19/2014,$74.85,8130279,$75.01,$75.32,$74.41,75.01,,
02/18/2014,$75.33,5993781,$75.49,$75.65,$74.8647,75.49,,
02/14/2014,$75.79,4919940,$75.40,$75.985,$75.10,75.40,,
02/13/2014,$75.36,5250165,$74.68,$75.49,$74.56,74.68,,
02/12/2014,$74.96,5339771,$74.22,$75.18,$74.22,74.22,,
02/11/2014,$74.80,6511228,$73.90,$74.85,$73.67,73.90,,
02/10/2014,$73.76,6204086,$73.59,$73.76,$72.96,73.59,,
02/07/2014,$73.75,7319123,$73.05,$73.80,$72.50,73.05,,
02/06/2014,$72.82,7353087,$72.97,$73.21,$72.50,72.97,,
02/05/2014,$72.87,4774296,$72.27,$73.16,$72.27,72.27,,
02/04/2014,$72.73,7755544,$72.67,$73.10,$72.30,72.67,,
02/03/2014,$72.66,10430710,$74.19,$74.50,$72.54,74.19,,
01/31/2014,$74.68,10544750,$73.92,$75.19,$73.64,73.92,,
01/30/2014,$74.75,6732944,$74.54,$75.09,$74.36,74.54,,
01/29/2014,$74.10,8433561,$75.29,$75.37,$74.07,75.29,,
01/28/2014,$74.67,6023370,$74.26,$75.40,$74.10,74.26,,
01/27/2014,$74.15,9088685,$74.13,$74.37,$73.83,74.13,,
01/24/2014,$74.42,9417381,$74.73,$75.12,$74.23,74.73,,
01/23/2014,$74.96,6006330,$74.84,$75.12,$74.47,74.84,,
01/22/2014,$75.35,5853718,$76.08,$76.08,$75.03,76.08,,
01/21/2014,$75.84,8970971,$76.25,$76.39,$74.86,76.25,,
01/17/2014,$76.19,11440700,$76.73,$76.82,$76.03,76.73,,
01/16/2014,$76.76,7201533,$77.39,$77.47,$76.35,77.39,,
01/15/2014,$77.66,4992411,$77.96,$78.10,$77.57,77.96,,
01/14/2014,$77.96,4088200,$77.46,$78.00,$77.38,77.46,,
01/13/2014,$77.49,6157850,$77.60,$77.97,$77.24,77.60,,
01/10/2014,$78.04,5181339,$78.31,$78.72,$77.54,78.31,,
01/09/2014,$78.09,5916285,$78.39,$78.40,$77.49,78.39,,
01/08/2014,$77.83,5953917,$78.50,$78.51,$77.60,78.50,,
01/07/2014,$78.45,5012324,$78.17,$78.85,$77.92,78.17,,
01/06/2014,$78.21,7280241,$78.86,$78.91,$77.79,78.86,,
01/03/2014,$78.65,4957431,$78.81,$79.13,$78.52,78.81,,
01/02/2014,$78.91,6878029,$78.72,$79.47,$78.50,78.72,,
12/31/2013,$78.69,3859086,$78.66,$78.87,$78.35,78.66,,
12/30/2013,$78.63,3079258,$78.61,$78.88,$78.43,78.61,,
12/27/2013,$78.47,3050040,$78.60,$78.93,$78.30,78.60,,
12/26/2013,$78.39,2778189,$78.06,$78.52,$77.97,78.06,,
12/24/2013,$78.01,2094937,$77.95,$78.24,$77.632,77.95,,
12/23/2013,$77.87,4477307,$77.73,$77.99,$77.37,77.73,,
12/20/2013,$77.43,9558119,$77.28,$77.88,$77.25,77.28,,
12/19/2013,$77.24,5955433,$77.67,$77.83,$77.20,77.67,,
12/18/2013,$77.94,10633680,$77.28,$77.98,$76.81,77.28,,
12/17/2013,$77.25,5765408,$77.74,$77.89,$77.22,77.74,,
12/16/2013,$77.74,6131922,$78.25,$78.50,$77.60,78.25,,
12/13/2013,$78.08,4981159,$78.73,$78.77,$77.93,78.73,,
12/12/2013,$78.50,5672039,$79.11,$79.26,$78.40,79.11,,
12/11/2013,$79.09,5998665,$79.10,$79.72,$79.05,79.10,,
12/10/2013,$79.08,6271570,$79.72,$79.80,$79.05,79.72,,
12/09/2013,$79.95,4491643,$80.24,$80.43,$79.70,80.24,,
12/06/2013,$79.94,5088055,$79.71,$80.2299,$79.64,79.71,,
12/05/2013,$79.44,6429952,$79.72,$79.77,$78.87,79.72,,
12/04/2013,$80.22,7641231,$80.64,$81.37,$79.91,80.64,,
12/03/2013,$81.21,7506373,$81.21,$81.33,$80.70,81.21,,
12/02/2013,$81.11,6178377,$80.89,$81.28,$80.37,80.89,,
11/29/2013,$81.01,3447212,$81.17,$81.35,$80.82,81.17,,
11/27/2013,$80.93,4743314,$80.55,$80.995,$80.38,80.55,,
11/26/2013,$80.68,5537753,$80.44,$80.68,$80.11,80.44,,
11/25/2013,$80.43,5670406,$80.06,$80.57,$79.9105,80.06,,
11/22/2013,$79.81,4812063,$78.87,$79.87,$78.75,78.87,,
11/21/2013,$78.86,3840986,$78.74,$79.20,$78.55,78.74,,
11/20/2013,$78.90,4496267,$79.31,$79.39,$78.49,79.31,,
11/19/2013,$79.25,4455005,$79.30,$79.35,$78.88,79.30,,
11/18/2013,$79.22,5947019,$79.23,$79.32,$78.91,79.23,,
11/15/2013,$79.22,5911059,$78.93,$79.29,$78.75,78.93,,
11/14/2013,$79.08,9302078,$77.75,$79.53,$77.68,77.75,,
11/13/2013,$78.90,8286744,$78.42,$78.99,$78.35,78.42,,
11/12/2013,$78.71,5266127,$78.85,$78.97,$78.25,78.85,,
11/11/2013,$79.01,7450486,$77.86,$79.07,$77.79,77.86,,
11/08/2013,$77.96,5793794,$77.49,$77.96,$76.79,77.49,,
11/07/2013,$77.51,8347600,$78.19,$78.22,$77.24,78.19,,
11/06/2013,$78.16,4829209,$77.64,$78.28,$77.30,77.64,,
11/05/2013,$77.42,5085495,$76.81,$77.61,$76.72,76.81,,
11/04/2013,$77.33,4704144,$77.22,$77.65,$77.20,77.22,,
11/01/2013,$77.07,5116130,$76.97,$77.40,$76.59,76.97,,
10/31/2013,$76.75,4578154,$76.88,$77.15,$76.60,76.88,,
10/30/2013,$76.91,4605666,$77.27,$77.525,$76.56,77.27,,
10/29/2013,$77.06,7437557,$77.25,$77.6301,$76.75,77.25,,
10/28/2013,$77.14,6947418,$76.16,$77.21,$76.05,76.16,,
10/25/2013,$76.08,6458843,$76.37,$76.76,$75.78,76.37,,
10/24/2013,$76.42,5845389,$76.03,$76.51,$75.82,76.03,,
10/23/2013,$75.90,5836058,$76.18,$76.35,$75.81,76.18,,
10/22/2013,$76.32,6948532,$75.43,$76.49,$75.21,75.43,,
10/21/2013,$75.15,5345764,$75.72,$75.82,$74.82,75.72,,
10/18/2013,$75.71,6788495,$75.80,$75.93,$75.48,75.80,,
10/17/2013,$75.78,6395086,$75.49,$76.12,$71.69,75.49,,
10/16/2013,$75.60,5849390,$74.81,$75.62,$74.57,74.81,,
10/15/2013,$74.37,8981567,$74.43,$75.37,$73.99,74.43,,
10/14/2013,$74.68,5904038,$74.34,$74.71,$73.7499,74.34,,
10/11/2013,$74.82,6505863,$74.61,$74.83,$73.83,74.61,,
10/10/2013,$74.79,7633436,$73.48,$74.87,$73.27,73.48,,
10/09/2013,$73.00,6467427,$72.83,$73.34,$72.57,72.83,,
10/08/2013,$72.90,9166065,$71.85,$73.19,$71.80,71.85,,
10/07/2013,$71.87,6856555,$72.42,$72.42,$71.51,72.42,,
10/04/2013,$72.80,5724920,$73.01,$73.38,$72.79,73.01,,
10/03/2013,$73.16,7179614,$73.53,$73.53,$72.95,73.53,,
10/02/2013,$73.72,7376063,$73.39,$73.72,$73.04,73.39,,
10/01/2013,$73.59,5675488,$73.87,$73.89,$73.32,73.87,,
09/30/2013,$73.96,6752482,$74.28,$74.60,$73.74,74.28,,
09/27/2013,$74.36,4214632,$74.38,$74.46,$74.07,74.38,,
09/26/2013,$74.62,5067306,$74.78,$74.98,$74.22,74.78,,
09/25/2013,$74.65,14972330,$75.91,$75.94,$73.56,75.91,,
09/24/2013,$75.75,6696864,$76.40,$76.73,$75.685,76.40,,
09/23/2013,$76.42,5604743,$75.39,$76.43,$75.20,75.39,,
09/20/2013,$75.83,8828318,$76.32,$76.45,$75.83,76.32,,
09/19/2013,$76.21,7093700,$76.50,$76.53,$75.62,76.50,,
09/18/2013,$76.42,6881692,$75.16,$76.53,$74.90,75.16,,
09/17/2013,$75.15,4270434,$74.84,$75.47,$74.79,74.84,,
09/16/2013,$74.78,4212240,$74.90,$75.19,$74.69,74.90,,
09/13/2013,$74.36,4020403,$74.13,$74.40,$73.98,74.13,,
09/12/2013,$73.91,5261800,$74.18,$74.52,$73.77,74.18,,
09/11/2013,$74.05,5335793,$74.00,$74.24,$73.66,74.00,,
09/10/2013,$73.96,6845276,$73.66,$74.21,$73.57,73.66,,
09/09/2013,$73.51,5523029,$72.85,$73.65,$72.70,72.85,,
09/06/2013,$72.59,5790232,$72.70,$73.16,$72.19,72.70,,
09/05/2013,$72.67,4680482,$72.84,$73.48,$72.62,72.84,,
09/04/2013,$72.91,4667490,$72.70,$73.12,$72.45,72.70,,
09/03/2013,$72.68,7153827,$73.48,$73.58,$72.54,73.48,,
08/30/2013,$72.98,6066164,$72.64,$73.07,$72.58,72.64,,
08/29/2013,$72.43,4088193,$72.35,$72.88,$72.23,72.35,,
08/28/2013,$72.38,5608550,$72.66,$72.86,$72.2701,72.66,,
08/27/2013,$72.86,5787225,$72.68,$73.11,$72.51,72.68,,
08/26/2013,$73.03,5357406,$73.64,$73.75,$73.03,73.64,,
08/23/2013,$73.44,5474780,$73.65,$73.75,$73.0301,73.65,,
08/22/2013,$73.46,3947412,$73.81,$74.035,$73.24,73.81,,
08/21/2013,$73.55,8077861,$73.16,$74.13,$72.93,73.16,,
08/20/2013,$73.23,6663009,$73.55,$73.62,$73.2001,73.55,,
08/19/2013,$73.58,5364944,$73.88,$73.93,$73.21,73.88,,
08/16/2013,$74.11,7223458,$74.12,$74.50,$73.70,74.12,,
08/15/2013,$74.41,13205550,$74.46,$75.08,$74.03,74.46,,
08/14/2013,$76.40,6643038,$76.81,$77.22,$76.235,76.81,,
08/13/2013,$76.86,6365966,$77.17,$77.25,$76.22,77.17,,
08/12/2013,$77.08,5787049,$76.56,$77.39,$76.49,76.56,,
08/09/2013,$76.90,5764571,$77.21,$77.32,$76.77,77.21,,
08/08/2013,$77.25,4474679,$77.51,$77.89,$76.93,77.51,,
08/07/2013,$77.37,5819716,$77.16,$77.63,$76.62,77.16,,
08/06/2013,$77.87,6700869,$78.56,$78.57,$77.56,78.56,,
08/05/2013,$78.77,3906060,$78.62,$79.00,$78.43,78.62,,
08/02/2013,$78.75,6121831,$78.25,$78.75,$78.00,78.25,,
08/01/2013,$78.22,5168633,$78.42,$78.6725,$78.105,78.42,,
07/31/2013,$77.94,6040794,$77.92,$78.48,$77.73,77.92,,
07/30/2013,$77.89,4533684,$78.21,$78.36,$77.69,78.21,,
07/29/2013,$77.99,3465000,$77.83,$78.255,$77.78,77.83,,
07/26/2013,$78.00,5349510,$77.93,$78.03,$77.10,77.93,,
07/25/2013,$78.01,5916134,$78.05,$78.46,$77.63,78.05,,
07/24/2013,$78.23,4930310,$78.68,$78.69,$77.725,78.68,,
07/23/2013,$78.55,5253650,$77.96,$78.63,$77.80,77.96,,
07/22/2013,$77.87,4158334,$77.89,$78.25,$77.73,77.89,,
07/19/2013,$78.08,6830525,$77.45,$78.17,$77.34,77.45,,
07/18/2013,$77.34,4149818,$77.22,$77.55,$77.01,77.22,,
07/17/2013,$77.20,5351382,$77.62,$77.79,$77.09,77.62,,
07/16/2013,$77.37,4702094,$76.98,$77.45,$76.90,76.98,,
07/15/2013,$77.03,4887186,$77.30,$77.30,$76.70,77.30,,
07/12/2013,$77.63,4462338,$77.61,$77.67,$77.33,77.61,,
07/11/2013,$77.63,4681017,$77.45,$77.75,$77.33,77.45,,
07/10/2013,$76.77,5144615,$76.96,$77.50,$76.45,76.96,,
07/09/2013,$77.03,5273182,$76.96,$77.44,$76.74,76.96,,
07/08/2013,$76.71,6715693,$75.68,$76.77,$75.68,75.68,,
07/05/2013,$75.21,5447435,$75.15,$75.2599,$74.41,75.15,,
07/03/2013,$74.76,2325106,$74.41,$75.12,$74.09,74.41,,
07/02/2013,$74.71,6728501,$74.31,$75.68,$74.21,74.31,,
07/01/2013,$74.59,6697677,$74.99,$75.275,$74.10,74.99,,
06/28/2013,$74.49,14553410,$75.11,$75.66,$74.45,75.11,,
06/27/2013,$75.26,7089175,$75.48,$76.11,$75.24,75.48,,
06/26/2013,$75.01,5478746,$74.62,$75.18,$74.54,74.62,,
06/25/2013,$74.37,7219343,$74.27,$74.75,$73.84,74.27,,
06/24/2013,$74.20,9697215,$73.05,$74.79,$72.90,73.05,,
06/21/2013,$73.51,14575720,$73.52,$74.20,$73.255,73.52,,
06/20/2013,$73.03,9052296,$74.50,$74.66,$73.01,74.50,,
06/19/2013,$74.46,8329067,$75.74,$75.96,$74.34,75.74,,
06/18/2013,$75.73,6737344,$75.00,$75.88,$74.80,75.00,,
06/17/2013,$74.95,6481064,$75.00,$75.445,$74.51,75.00,,
06/14/2013,$74.87,6351451,$74.84,$75.27,$74.80,74.84,,
06/13/2013,$75.00,7197763,$74.78,$75.33,$74.56,74.78,,
06/12/2013,$74.84,4731024,$75.47,$75.71,$74.65,75.47,,
06/11/2013,$75.25,6006369,$75.42,$75.83,$74.99,75.42,,
06/10/2013,$75.75,6731621,$76.28,$76.65,$75.66,76.28,,
06/07/2013,$76.33,8348010,$76.38,$76.87,$76.19,76.38,,
06/06/2013,$75.63,9425486,$75.27,$75.735,$74.835,75.27,,
06/05/2013,$75.25,6778532,$75.72,$75.9499,$75.07,75.72,,
06/04/2013,$75.94,9344138,$75.77,$76.38,$75.47,75.77,,
06/03/2013,$75.69,8441954,$75.06,$75.80,$74.6368,75.06,,
05/31/2013,$74.84,9748362,$75.36,$75.63,$74.82,75.36,,
05/30/2013,$75.63,6227054,$76.49,$76.54,$75.61,76.49,,
05/29/2013,$76.23,5882206,$77.05,$77.05,$76.06,77.05,,
05/28/2013,$77.32,6059170,$77.52,$78.04,$77.06,77.52,,
05/24/2013,$77.31,7589559,$76.32,$77.41,$76.15,76.32,,
